CPMG	%
CPMG_082.csv	0.19093917
CPMG_083.csv	0.4529694
CPMG_084.csv	0.10550337
CPMG_085.csv	0.2852763
CPMG_086.csv	0.16831857
CPMG_087.csv	0.48055774
CPMG_088.csv	0.36813292
CPMG_089.csv	0.61859125
CPMG_090.csv	0.4935366
CPMG_091.csv	0.18579605
CPMG_092.csv	0.32369757
CPMG_093.csv	0.51045346
CPMG_094.csv	0.5817518
CPMG_095.csv	0.24577922
CPMG_096.csv	0.19967552
CPMG_097.csv	0.20082888
CPMG_098.csv	0.25264335
CPMG_099.csv	0.6493508
CPMG_100.csv	0.21458238
CPMG_101.csv	0.20382723
CPMG_102.csv	0.27597907
CPMG_103.csv	0.24226183
CPMG_104.csv	0.37514398
CPMG_105.csv	0.11594485
CPMG_106.csv	0.12992324
CPMG_107.csv	0.4344639
CPMG_108.csv	0.5153759
CPMG_109.csv	0.5794873
CPMG_110.csv	0.3077662
CPMG_111.csv	0.6790016
CPMG_112.csv	0.14881612
CPMG_113.csv	0.62746465
CPMG_114.csv	0.15893053
CPMG_115.csv	0.101741895
CPMG_116.csv	0.09930674
CPMG_117.csv	0.7003079
CPMG_118.csv	0.4963754
CPMG_119.csv	0.122797176
CPMG_120.csv	0.10387643
CPMG_121.csv	0.5161586
CPMG_122.csv	0.2839572
CPMG_123.csv	0.5040228
CPMG_124.csv	0.5123166
CPMG_125.csv	0.6230772
CPMG_126.csv	0.15474398
CPMG_127.csv	0.62698734
CPMG_128.csv	0.4611004
CPMG_129.csv	0.13018335
CPMG_130.csv	0.13965964
CPMG_131.csv	0.48031583
CPMG_132.csv	0.19918929
CPMG_133.csv	0.44964644
CPMG_134.csv	0.52780694
CPMG_135.csv	0.35141295
CPMG_136.csv	0.29303178
CPMG_137.csv	0.1844691
CPMG_138.csv	0.48022252
CPMG_139.csv	0.18680872
CPMG_140.csv	0.31680855
CPMG_141.csv	0.28367907
CPMG_142.csv	0.6959714
CPMG_143.csv	0.111368276
CPMG_144.csv	0.50738466
CPMG_145.csv	0.13802403
CPMG_146.csv	0.34838694
CPMG_147.csv	0.7007563
CPMG_148.csv	0.20477821
CPMG_149.csv	0.33887458
CPMG_150.csv	0.18772274
CPMG_151.csv	0.26073048
CPMG_152.csv	0.13434236
CPMG_153.csv	0.09623034
CPMG_154.csv	0.64201707
CPMG_155.csv	0.13624786
CPMG_156.csv	0.453012
CPMG_157.csv	0.62497056
CPMG_158.csv	0.67570186
CPMG_159.csv	0.638262
CPMG_160.csv	0.5267019
CPMG_161.csv	0.10274378
CPMG_162.csv	0.50942695
CPMG_163.csv	0.27493295
CPMG_164.csv	0.6316891
CPMG_165.csv	0.18170467
CPMG_166.csv	0.4435219
CPMG_167.csv	0.15768866
CPMG_168.csv	0.24085943
CPMG_169.csv	0.101749934
CPMG_170.csv	0.7039594
CPMG_171.csv	0.092913695
CPMG_172.csv	0.17881411
CPMG_173.csv	0.66009
CPMG_174.csv	0.53679305
CPMG_175.csv	0.6108435
CPMG_176.csv	0.6831862
CPMG_177.csv	0.70380443
CPMG_178.csv	0.113466986
CPMG_179.csv	0.69076186
CPMG_180.csv	0.26881084
CPMG_181.csv	0.6956111
CPMG_182.csv	0.37994576
CPMG_183.csv	0.69026387
CPMG_184.csv	0.43420535
CPMG_185.csv	0.3356126
CPMG_186.csv	0.35168245
CPMG_187.csv	0.46241665
CPMG_188.csv	0.68054175
CPMG_189.csv	0.557988
CPMG_190.csv	0.109096825
CPMG_191.csv	0.6418277
CPMG_192.csv	0.35336044
CPMG_193.csv	0.7027438
CPMG_194.csv	0.62853986
CPMG_195.csv	0.5700736
CPMG_196.csv	0.70006955
CPMG_197.csv	0.21854536
CPMG_198.csv	0.6795813
CPMG_199.csv	0.10092653
CPMG_200.csv	0.23306711
CPMG_201.csv	0.1116295
CPMG_202.csv	0.110085845
CPMG_203.csv	0.7033105
CPMG_204.csv	0.7033963
CPMG_205.csv	0.28369135
CPMG_206.csv	0.5092342
CPMG_207.csv	0.48279572
CPMG_208.csv	0.4324245
CPMG_209.csv	0.5994341
CPMG_210.csv	0.22572029
CPMG_211.csv	0.52154404
CPMG_212.csv	0.44635016
CPMG_213.csv	0.13110438
CPMG_214.csv	0.1576712
CPMG_215.csv	0.09199991
CPMG_216.csv	0.5896879
CPMG_217.csv	0.5803956
CPMG_218.csv	0.50003964
CPMG_219.csv	0.10638801
CPMG_220.csv	0.09505486
CPMG_221.csv	0.45497772
CPMG_222.csv	0.12397401
CPMG_223.csv	0.52297825
CPMG_224.csv	0.20288658
CPMG_225.csv	0.2482843
CPMG_226.csv	0.48499742
CPMG_227.csv	0.34883475
CPMG_228.csv	0.5331596
CPMG_229.csv	0.37025836
CPMG_230.csv	0.53702885
CPMG_231.csv	0.15393302
CPMG_232.csv	0.5099312
CPMG_233.csv	0.094951995
CPMG_234.csv	0.51848656
CPMG_235.csv	0.5877201
CPMG_236.csv	0.58854353
CPMG_237.csv	0.5757219
CPMG_238.csv	0.1176251
CPMG_239.csv	0.2754594
CPMG_240.csv	0.4886677
CPMG_241.csv	0.4900914
CPMG_242.csv	0.6330257
CPMG_243.csv	0.47963494
CPMG_244.csv	0.12982799
CPMG_245.csv	0.33278114
CPMG_246.csv	0.113331236
CPMG_247.csv	0.29212514
CPMG_248.csv	0.29835927
CPMG_249.csv	0.31364006
CPMG_250.csv	0.10649954
CPMG_251.csv	0.16480473
CPMG_252.csv	0.09704166
CPMG_253.csv	0.2529972
CPMG_254.csv	0.4589416
CPMG_255.csv	0.33402178
CPMG_256.csv	0.24801892
CPMG_257.csv	0.098295756
CPMG_258.csv	0.17629547
CPMG_259.csv	0.69453603
CPMG_260.csv	0.7015771
CPMG_261.csv	0.70196015
CPMG_262.csv	0.48932698
CPMG_263.csv	0.23214163
CPMG_264.csv	0.1267636
CPMG_265.csv	0.47613096
CPMG_266.csv	0.68798363
CPMG_267.csv	0.43783444
CPMG_268.csv	0.6259836
CPMG_269.csv	0.3048644
CPMG_270.csv	0.47738376
CPMG_271.csv	0.25560468
CPMG_272.csv	0.5172092
CPMG_273.csv	0.22875789
CPMG_274.csv	0.23746525
CPMG_275.csv	0.30010793
CPMG_276.csv	0.70380443
CPMG_277.csv	0.5349511
CPMG_278.csv	0.6837422
CPMG_279.csv	0.14113502
CPMG_280.csv	0.13760877
CPMG_281.csv	0.3341332
CPMG_282.csv	0.1829817
CPMG_283.csv	0.5908913
CPMG_284.csv	0.11155118
CPMG_285.csv	0.6499718
CPMG_286.csv	0.109476455
CPMG_287.csv	0.24219625
CPMG_288.csv	0.11006664
CPMG_289.csv	0.4138603
CPMG_290.csv	0.34163356
CPMG_291.csv	0.6992072
CPMG_292.csv	0.30872118
CPMG_293.csv	0.4682408
CPMG_294.csv	0.51059383
CPMG_295.csv	0.61250055
CPMG_296.csv	0.09894459
CPMG_297.csv	0.6056317
CPMG_298.csv	0.10216106
CPMG_299.csv	0.22332916
CPMG_300.csv	0.26803207
CPMG_301.csv	0.10118683
CPMG_302.csv	0.49115357
CPMG_303.csv	0.18680583
CPMG_304.csv	0.16656052
CPMG_305.csv	0.3952427
CPMG_306.csv	0.23417963
CPMG_307.csv	0.27300835
CPMG_308.csv	0.49612567
CPMG_309.csv	0.10880022
CPMG_310.csv	0.41126347
CPMG_311.csv	0.17068207
CPMG_312.csv	0.66419095
CPMG_313.csv	0.13888599
CPMG_314.csv	0.47240645
CPMG_315.csv	0.3025743
CPMG_316.csv	0.19638607
CPMG_317.csv	0.505321
CPMG_318.csv	0.13186911
CPMG_319.csv	0.69527525
CPMG_320.csv	0.51385367
CPMG_321.csv	0.56125313
CPMG_322.csv	0.2652544
CPMG_323.csv	0.28013974
CPMG_324.csv	0.22025819
CPMG_325.csv	0.1009741
CPMG_326.csv	0.6742621
CPMG_327.csv	0.58416456
CPMG_328.csv	0.6904218
CPMG_329.csv	0.68076396
CPMG_330.csv	0.6257603
CPMG_331.csv	0.69501436
CPMG_332.csv	0.14883208
CPMG_333.csv	0.64583254
CPMG_334.csv	0.60341436
CPMG_335.csv	0.21217932
CPMG_336.csv	0.29428187
CPMG_337.csv	0.11226769
CPMG_338.csv	0.434069
CPMG_339.csv	0.18819416
CPMG_340.csv	0.6462878
CPMG_341.csv	0.39439785
CPMG_342.csv	0.67160386
CPMG_343.csv	0.5498953
CPMG_344.csv	0.688925
CPMG_345.csv	0.4700594
CPMG_346.csv	0.35245898
CPMG_347.csv	0.6464458
CPMG_348.csv	0.66343975
CPMG_349.csv	0.19132279
CPMG_350.csv	0.1901974
CPMG_351.csv	0.4048413
CPMG_352.csv	0.3448346
CPMG_353.csv	0.60356677
CPMG_354.csv	0.100073345
CPMG_355.csv	0.496275
CPMG_356.csv	0.67006814
CPMG_357.csv	0.38319296
CPMG_358.csv	0.2907686
CPMG_359.csv	0.69770175
CPMG_360.csv	0.5244771
CPMG_361.csv	0.54514724
CPMG_362.csv	0.30859488
CPMG_363.csv	0.10369827
CPMG_364.csv	0.6478812
CPMG_365.csv	0.4775015
CPMG_366.csv	0.56587577
CPMG_367.csv	0.09818426
CPMG_368.csv	0.2359561
CPMG_369.csv	0.109294794
CPMG_370.csv	0.22400804
CPMG_371.csv	0.10845965
CPMG_372.csv	0.27070275
CPMG_373.csv	0.61100763
CPMG_374.csv	0.50259507
CPMG_375.csv	0.4063065
CPMG_376.csv	0.44638813
CPMG_377.csv	0.19621152
CPMG_378.csv	0.32498288
CPMG_379.csv	0.16310786
CPMG_380.csv	0.1922376
CPMG_381.csv	0.14518394
CPMG_382.csv	0.10999245
CPMG_383.csv	0.5907447
CPMG_384.csv	0.2975497
CPMG_385.csv	0.4324678
CPMG_386.csv	0.6097169
CPMG_387.csv	0.24178322
CPMG_388.csv	0.14707899
CPMG_389.csv	0.29437587
CPMG_390.csv	0.6956456
CPMG_391.csv	0.482682
CPMG_392.csv	0.15560693
CPMG_393.csv	0.3176698
CPMG_394.csv	0.32623497
CPMG_395.csv	0.5084246
CPMG_396.csv	0.7039594
CPMG_397.csv	0.6667064
CPMG_398.csv	0.4823226
CPMG_399.csv	0.7039594
CPMG_400.csv	0.49678236
CPMG_401.csv	0.6754285
CPMG_402.csv	0.49251932
CPMG_403.csv	0.50948477
CPMG_404.csv	0.60746026
CPMG_405.csv	0.09687456
CPMG_406.csv	0.5043305
CPMG_407.csv	0.10335402
CPMG_408.csv	0.3019556
CPMG_409.csv	0.34576878
CPMG_410.csv	0.34861332
CPMG_411.csv	0.55961883
CPMG_412.csv	0.20312385
CPMG_413.csv	0.10256153
CPMG_414.csv	0.46852234
CPMG_415.csv	0.5647161
CPMG_416.csv	0.6893736
CPMG_417.csv	0.24407305
CPMG_418.csv	0.5104786
CPMG_419.csv	0.0953607
CPMG_420.csv	0.68091756
CPMG_421.csv	0.6873083
CPMG_422.csv	0.49072
CPMG_423.csv	0.6406712
CPMG_424.csv	0.6376585
CPMG_425.csv	0.30319563
CPMG_426.csv	0.38693938
CPMG_427.csv	0.7006668
CPMG_428.csv	0.66413254
CPMG_429.csv	0.24463657
CPMG_430.csv	0.37402487
CPMG_431.csv	0.18699203
CPMG_432.csv	0.09475705
CPMG_433.csv	0.3873604
CPMG_434.csv	0.11398543
CPMG_435.csv	0.61702096
CPMG_436.csv	0.10011097
CPMG_437.csv	0.20528932
CPMG_438.csv	0.26946893
CPMG_439.csv	0.48624566
CPMG_440.csv	0.70326495
CPMG_441.csv	0.42551646
CPMG_442.csv	0.7033989
CPMG_443.csv	0.52443314
CPMG_444.csv	0.14293735
CPMG_445.csv	0.104255244
CPMG_446.csv	0.7033963
CPMG_447.csv	0.52803624
CPMG_448.csv	0.2906905
CPMG_449.csv	0.10433148
CPMG_450.csv	0.10941201
CPMG_451.csv	0.12832548
CPMG_452.csv	0.68691516
CPMG_453.csv	0.17462677
CPMG_454.csv	0.26107812
CPMG_455.csv	0.12355315
CPMG_456.csv	0.6300632
CPMG_457.csv	0.15749307
CPMG_458.csv	0.5285315
CPMG_459.csv	0.31179357
CPMG_460.csv	0.31525186
CPMG_461.csv	0.23854598
CPMG_462.csv	0.32655686
CPMG_463.csv	0.7030144
CPMG_464.csv	0.26332584
CPMG_465.csv	0.104426324
CPMG_466.csv	0.2611076
CPMG_467.csv	0.16699012
CPMG_468.csv	0.18105285
CPMG_469.csv	0.2835463
CPMG_470.csv	0.20230585
CPMG_471.csv	0.69075763
CPMG_472.csv	0.5852868
CPMG_473.csv	0.5466563
CPMG_474.csv	0.6406882
CPMG_475.csv	0.18227933
CPMG_476.csv	0.12621647
CPMG_477.csv	0.14582665
CPMG_478.csv	0.10500149
CPMG_479.csv	0.13513444
CPMG_480.csv	0.17718048
CPMG_481.csv	0.25066498
CPMG_482.csv	0.13321657
CPMG_483.csv	0.3178672
CPMG_484.csv	0.31662786
CPMG_485.csv	0.5472204
CPMG_486.csv	0.4413257
CPMG_487.csv	0.5222434
CPMG_488.csv	0.6086306
CPMG_489.csv	0.66684943
CPMG_490.csv	0.28342232
CPMG_491.csv	0.41912162
CPMG_492.csv	0.105381146
CPMG_493.csv	0.58464587
CPMG_494.csv	0.15411754
CPMG_495.csv	0.4547401
CPMG_496.csv	0.5669012
CPMG_497.csv	0.67024255
CPMG_498.csv	0.30877218
CPMG_499.csv	0.45776075
CPMG_500.csv	0.10917415
CPMG_501.csv	0.31755248
CPMG_502.csv	0.62330365
CPMG_503.csv	0.24159682
CPMG_504.csv	0.28321803
CPMG_505.csv	0.18005568
CPMG_506.csv	0.61770815
CPMG_507.csv	0.19042018
CPMG_508.csv	0.31905678
CPMG_509.csv	0.27047485
CPMG_510.csv	0.14793824
CPMG_511.csv	0.31122097
CPMG_512.csv	0.19109903
CPMG_513.csv	0.1407392
CPMG_514.csv	0.2731426
CPMG_515.csv	0.6015192
CPMG_516.csv	0.69160175
CPMG_517.csv	0.1774757
CPMG_518.csv	0.12340264
CPMG_519.csv	0.116017655
CPMG_520.csv	0.5075667
CPMG_521.csv	0.21458241
CPMG_522.csv	0.30815586
CPMG_523.csv	0.36465538
CPMG_524.csv	0.16804719
CPMG_525.csv	0.30115822
CPMG_526.csv	0.45682403
CPMG_527.csv	0.48897913
CPMG_528.csv	0.09239863
CPMG_529.csv	0.09648004
CPMG_530.csv	0.12678838
CPMG_531.csv	0.093946636
CPMG_532.csv	0.67633635
CPMG_533.csv	0.43854186
CPMG_534.csv	0.6976609
CPMG_535.csv	0.19396366
CPMG_536.csv	0.62754995
CPMG_537.csv	0.52747
CPMG_538.csv	0.2939241
CPMG_539.csv	0.13754587
CPMG_540.csv	0.6990229
CPMG_541.csv	0.4611066
CPMG_542.csv	0.586973
CPMG_543.csv	0.19806202
CPMG_544.csv	0.4900543
CPMG_545.csv	0.23513106
CPMG_546.csv	0.19673403
CPMG_547.csv	0.51851624
CPMG_548.csv	0.69783473
CPMG_549.csv	0.10253456
CPMG_550.csv	0.68735594
CPMG_551.csv	0.33652228
CPMG_552.csv	0.12486165
CPMG_553.csv	0.6804756
CPMG_554.csv	0.16497324
CPMG_555.csv	0.2781008
CPMG_556.csv	0.1553922
CPMG_557.csv	0.6468664
CPMG_558.csv	0.18537956
CPMG_559.csv	0.6846062
CPMG_560.csv	0.100990534
CPMG_561.csv	0.21082783
CPMG_562.csv	0.26928696
CPMG_563.csv	0.11125619
CPMG_564.csv	0.15918691
CPMG_565.csv	0.4835598
CPMG_566.csv	0.11001126
CPMG_567.csv	0.3452051
CPMG_568.csv	0.5582912
CPMG_569.csv	0.17668231
CPMG_570.csv	0.12171043
CPMG_571.csv	0.15481023
CPMG_572.csv	0.098842345
CPMG_573.csv	0.5245785
CPMG_574.csv	0.10998384
CPMG_575.csv	0.2755374
CPMG_576.csv	0.09984277
CPMG_577.csv	0.6191906
CPMG_578.csv	0.4653332
CPMG_579.csv	0.22328226
CPMG_580.csv	0.5228261
CPMG_581.csv	0.62912756
CPMG_582.csv	0.20572133
CPMG_583.csv	0.30385208
CPMG_584.csv	0.31266612
CPMG_585.csv	0.61307144
CPMG_586.csv	0.1771995
CPMG_587.csv	0.3806442
CPMG_588.csv	0.53564054
CPMG_589.csv	0.699304
CPMG_590.csv	0.58427054
CPMG_591.csv	0.10684417
CPMG_592.csv	0.66348314
CPMG_593.csv	0.103209615
CPMG_594.csv	0.69866496
CPMG_595.csv	0.70187247
CPMG_596.csv	0.21994874
CPMG_597.csv	0.47962123
CPMG_598.csv	0.3451863
CPMG_599.csv	0.5249759
CPMG_600.csv	0.12394822
CPMG_601.csv	0.67080766
CPMG_602.csv	0.60778916
CPMG_603.csv	0.51555836
CPMG_604.csv	0.69250363
CPMG_605.csv	0.69612265
CPMG_606.csv	0.42367125
CPMG_607.csv	0.70207906
CPMG_608.csv	0.3550185
CPMG_609.csv	0.11316745
CPMG_610.csv	0.09910396
CPMG_611.csv	0.5253853
CPMG_612.csv	0.6977341
CPMG_613.csv	0.24954832
CPMG_614.csv	0.7016546
CPMG_615.csv	0.5587316
CPMG_616.csv	0.35242435
CPMG_617.csv	0.119761065
CPMG_618.csv	0.7015164
CPMG_619.csv	0.46204972
CPMG_620.csv	0.6839925
CPMG_621.csv	0.64656335
CPMG_622.csv	0.6779158
CPMG_623.csv	0.28388354
CPMG_624.csv	0.46900037
CPMG_625.csv	0.5138109
CPMG_626.csv	0.6839553
CPMG_627.csv	0.24656878
CPMG_628.csv	0.7018317
CPMG_629.csv	0.67358065
CPMG_630.csv	0.21663466
CPMG_631.csv	0.48384622
CPMG_632.csv	0.18369439
CPMG_633.csv	0.3789508
CPMG_634.csv	0.65901744
CPMG_635.csv	0.12302337
CPMG_636.csv	0.2547456
CPMG_637.csv	0.5721567
CPMG_638.csv	0.25729004
CPMG_639.csv	0.68163615
CPMG_640.csv	0.70240957
CPMG_641.csv	0.7039594
CPMG_642.csv	0.12396862
CPMG_643.csv	0.3799683
CPMG_644.csv	0.4703155
CPMG_645.csv	0.17898563
CPMG_646.csv	0.18016097
CPMG_647.csv	0.13579819
CPMG_648.csv	0.5725554
CPMG_649.csv	0.10872353
CPMG_650.csv	0.31540108
CPMG_651.csv	0.13238782
CPMG_652.csv	0.6733773
CPMG_653.csv	0.48526558
CPMG_654.csv	0.5607831
CPMG_655.csv	0.44350466
CPMG_656.csv	0.51386094
CPMG_657.csv	0.40653107
CPMG_658.csv	0.31690776
CPMG_659.csv	0.10134531
CPMG_660.csv	0.33751082
CPMG_661.csv	0.21009116
CPMG_662.csv	0.32084072
CPMG_663.csv	0.10384184
CPMG_664.csv	0.70357835
CPMG_665.csv	0.113945045
CPMG_666.csv	0.17560817
CPMG_667.csv	0.4242615
CPMG_668.csv	0.6173493
CPMG_669.csv	0.2128339
CPMG_670.csv	0.1560096
CPMG_671.csv	0.09507069
CPMG_672.csv	0.6955813
CPMG_673.csv	0.66524243
CPMG_674.csv	0.3034155
CPMG_675.csv	0.14286746
CPMG_676.csv	0.64736974
CPMG_677.csv	0.33644867
CPMG_678.csv	0.6962413
CPMG_679.csv	0.0953987
CPMG_680.csv	0.68122
CPMG_681.csv	0.30017105
CPMG_682.csv	0.17568362
CPMG_683.csv	0.51529706
CPMG_684.csv	0.16647561
CPMG_685.csv	0.59702736
CPMG_686.csv	0.19351807
CPMG_687.csv	0.59512067
CPMG_688.csv	0.52357274
CPMG_689.csv	0.31713408
CPMG_690.csv	0.49986297
CPMG_691.csv	0.6632909
CPMG_692.csv	0.2927155
CPMG_693.csv	0.6942901
CPMG_694.csv	0.1052463
CPMG_695.csv	0.32697108
CPMG_696.csv	0.29523015
CPMG_697.csv	0.4398625
CPMG_698.csv	0.28125572
CPMG_699.csv	0.1132513
CPMG_700.csv	0.10219954
CPMG_701.csv	0.6379824
CPMG_702.csv	0.29901052
CPMG_703.csv	0.7009507
CPMG_704.csv	0.5662095
CPMG_705.csv	0.66791123
CPMG_706.csv	0.15300563
CPMG_707.csv	0.6504689
CPMG_708.csv	0.6332532
CPMG_709.csv	0.3141765
CPMG_710.csv	0.616641
CPMG_711.csv	0.35000443
CPMG_712.csv	0.69969916
CPMG_713.csv	0.47465357
CPMG_714.csv	0.09950273
CPMG_715.csv	0.22479603
CPMG_716.csv	0.25714046
CPMG_717.csv	0.49196967
CPMG_718.csv	0.2095668
CPMG_719.csv	0.24536106
CPMG_720.csv	0.28698266
CPMG_721.csv	0.4656416
CPMG_722.csv	0.10301874
CPMG_723.csv	0.49870467
CPMG_724.csv	0.09868805
CPMG_725.csv	0.12896216
CPMG_726.csv	0.6496208
CPMG_727.csv	0.49669766
CPMG_728.csv	0.15063623
CPMG_729.csv	0.6804959
CPMG_730.csv	0.107471004
CPMG_731.csv	0.15485589
CPMG_732.csv	0.16380036
CPMG_733.csv	0.701136
CPMG_734.csv	0.2871842
CPMG_735.csv	0.60874254
CPMG_736.csv	0.14911675
CPMG_737.csv	0.09277504
CPMG_738.csv	0.4886517
CPMG_739.csv	0.09656734
CPMG_740.csv	0.17445701
CPMG_741.csv	0.45922008
CPMG_742.csv	0.2584131
CPMG_743.csv	0.62440544
CPMG_744.csv	0.1027342
CPMG_745.csv	0.7013301
CPMG_746.csv	0.09327421
CPMG_747.csv	0.6765759
CPMG_748.csv	0.37660876
CPMG_749.csv	0.565075
CPMG_750.csv	0.11481892
CPMG_751.csv	0.44387645
CPMG_752.csv	0.3961234
CPMG_753.csv	0.111264735
CPMG_754.csv	0.62981534
CPMG_755.csv	0.31350732
CPMG_756.csv	0.31424797
CPMG_757.csv	0.30466563
CPMG_758.csv	0.36501458
CPMG_759.csv	0.6144564
CPMG_760.csv	0.6379387
CPMG_761.csv	0.117332146
CPMG_762.csv	0.0986284
CPMG_763.csv	0.68993205
CPMG_764.csv	0.2852586
CPMG_765.csv	0.63212305
CPMG_766.csv	0.2477169
CPMG_767.csv	0.22573812
CPMG_768.csv	0.118324764
CPMG_769.csv	0.101867095
CPMG_770.csv	0.19531032
CPMG_771.csv	0.50429064
CPMG_772.csv	0.21783285
CPMG_773.csv	0.18926252
CPMG_774.csv	0.6787959
CPMG_775.csv	0.18235976
CPMG_776.csv	0.24139756
CPMG_777.csv	0.31890583
CPMG_778.csv	0.47187343
CPMG_779.csv	0.2835857
CPMG_780.csv	0.49015132
CPMG_781.csv	0.6686757
CPMG_782.csv	0.67962277
CPMG_783.csv	0.37045082
CPMG_784.csv	0.10728451
CPMG_785.csv	0.60403955
CPMG_786.csv	0.2282779
CPMG_787.csv	0.6823936
CPMG_788.csv	0.62004495
CPMG_789.csv	0.6172103
CPMG_790.csv	0.5785914
CPMG_791.csv	0.6312697
CPMG_792.csv	0.33385724
CPMG_793.csv	0.20557119
CPMG_794.csv	0.5804267
CPMG_795.csv	0.46864274
CPMG_796.csv	0.43400323
CPMG_797.csv	0.23541135
CPMG_798.csv	0.50427294
CPMG_799.csv	0.6340547
CPMG_800.csv	0.7032808
CPMG_801.csv	0.68458426
CPMG_802.csv	0.48193875
CPMG_803.csv	0.6338345
CPMG_804.csv	0.21135375
CPMG_805.csv	0.32900548
CPMG_806.csv	0.64934254
CPMG_807.csv	0.16074198
CPMG_808.csv	0.10246995
CPMG_809.csv	0.34159696
CPMG_810.csv	0.66438
CPMG_811.csv	0.5563448
CPMG_812.csv	0.7030585
CPMG_813.csv	0.108055994
CPMG_814.csv	0.363865
CPMG_815.csv	0.121224016
CPMG_816.csv	0.34848103
CPMG_817.csv	0.68243635
CPMG_818.csv	0.1713203
CPMG_819.csv	0.09565092
CPMG_820.csv	0.50685334
CPMG_821.csv	0.6167616
CPMG_822.csv	0.32539204
CPMG_823.csv	0.58903086
CPMG_824.csv	0.2797771
CPMG_825.csv	0.6287211
CPMG_826.csv	0.12370523
CPMG_827.csv	0.6877737
CPMG_828.csv	0.09966684
CPMG_829.csv	0.6915953
CPMG_830.csv	0.5893922
CPMG_831.csv	0.09737982
CPMG_832.csv	0.69494265
CPMG_833.csv	0.7028927
CPMG_834.csv	0.6248017
CPMG_835.csv	0.18006383
CPMG_836.csv	0.23006414
CPMG_837.csv	0.4314649
CPMG_838.csv	0.12640546
CPMG_839.csv	0.12077839
CPMG_840.csv	0.54305655
CPMG_841.csv	0.11352739
CPMG_842.csv	0.7039594
CPMG_843.csv	0.40166277
CPMG_844.csv	0.11692373
CPMG_845.csv	0.43930805
CPMG_846.csv	0.3925524
CPMG_847.csv	0.09730144
CPMG_848.csv	0.572878
CPMG_849.csv	0.6398357
CPMG_850.csv	0.70324135
CPMG_851.csv	0.33307865
CPMG_852.csv	0.45077676
CPMG_853.csv	0.299621
CPMG_854.csv	0.3009165
CPMG_855.csv	0.10077219
CPMG_856.csv	0.47994107
CPMG_857.csv	0.13668762
CPMG_858.csv	0.3290843
CPMG_859.csv	0.7033963
CPMG_860.csv	0.37622678
CPMG_861.csv	0.09891713
CPMG_862.csv	0.15672013
CPMG_863.csv	0.58345985
CPMG_864.csv	0.15630805
CPMG_865.csv	0.17306818
CPMG_866.csv	0.23173614
CPMG_867.csv	0.23747592
CPMG_868.csv	0.5212981
CPMG_869.csv	0.6975022
CPMG_870.csv	0.64193904
CPMG_871.csv	0.27140632
CPMG_872.csv	0.2874925
CPMG_873.csv	0.33422074
CPMG_874.csv	0.4027279
