CPMG	%
CPMG_347.csv	0.60992867
CPMG_348.csv	0.6175518
CPMG_349.csv	0.18712334
CPMG_350.csv	0.18649976
CPMG_351.csv	0.44308594
CPMG_352.csv	0.45001343
CPMG_353.csv	0.57521355
CPMG_354.csv	0.09168863
CPMG_355.csv	0.51481867
CPMG_356.csv	0.6281544
CPMG_357.csv	0.4606175
CPMG_358.csv	0.24337873
CPMG_359.csv	0.6916675
CPMG_360.csv	0.48183185
CPMG_361.csv	0.5941639
CPMG_362.csv	0.37676898
CPMG_363.csv	0.040083088
CPMG_364.csv	0.5900157
CPMG_365.csv	0.48889062
CPMG_366.csv	0.50674796
CPMG_367.csv	0.07947584
CPMG_368.csv	0.20654573
CPMG_369.csv	0.13786463
CPMG_370.csv	0.15583557
CPMG_371.csv	0.12957622
CPMG_372.csv	0.3351538
CPMG_373.csv	0.5437057
CPMG_374.csv	0.47718543
CPMG_375.csv	0.4204255
CPMG_376.csv	0.40476012
CPMG_377.csv	0.23209995
CPMG_378.csv	0.31293145
CPMG_379.csv	0.13232186
CPMG_380.csv	0.30418164
CPMG_381.csv	0.1324612
CPMG_382.csv	0.12922184
CPMG_383.csv	0.5830258
CPMG_384.csv	0.2972027
CPMG_385.csv	0.4775899
CPMG_386.csv	0.5863289
CPMG_387.csv	0.23836605
CPMG_388.csv	0.1953235
CPMG_389.csv	0.45077583
CPMG_390.csv	0.6711152
CPMG_391.csv	0.46798486
CPMG_392.csv	0.32620698
CPMG_393.csv	0.33219787
CPMG_394.csv	0.41221496
CPMG_395.csv	0.5254668
CPMG_396.csv	0.7341461
CPMG_397.csv	0.6367354
CPMG_398.csv	0.5356208
CPMG_399.csv	0.7522852
CPMG_400.csv	0.47137436
CPMG_401.csv	0.61623114
CPMG_402.csv	0.5425306
CPMG_403.csv	0.47809482
CPMG_404.csv	0.53477746
CPMG_405.csv	0.035662375
CPMG_406.csv	0.4937716
CPMG_407.csv	0.11221795
CPMG_408.csv	0.32909954
CPMG_409.csv	0.43743774
CPMG_410.csv	0.43811867
CPMG_411.csv	0.5596954
CPMG_412.csv	0.22640903
CPMG_413.csv	0.12704232
CPMG_414.csv	0.45617202
CPMG_415.csv	0.57841694
CPMG_416.csv	0.6932077
CPMG_417.csv	0.29388735
CPMG_418.csv	0.5498047
CPMG_419.csv	0.07754097
CPMG_420.csv	0.6527423
CPMG_421.csv	0.65991306
CPMG_422.csv	0.45373225
CPMG_423.csv	0.6196043
CPMG_424.csv	0.5890374
CPMG_425.csv	0.42468485
CPMG_426.csv	0.49196145
CPMG_427.csv	0.7175138
CPMG_428.csv	0.5944811
CPMG_429.csv	0.20049755
CPMG_430.csv	0.4122664
CPMG_431.csv	0.2776069
CPMG_432.csv	0.031809296
CPMG_433.csv	0.4478018
CPMG_434.csv	0.12219329
CPMG_435.csv	0.60194767
CPMG_436.csv	0.06267652
CPMG_437.csv	0.19388437
CPMG_438.csv	0.26322365
CPMG_439.csv	0.50581956
CPMG_440.csv	0.7921646
CPMG_441.csv	0.42005056
CPMG_442.csv	0.7301644
CPMG_443.csv	0.5513191
CPMG_444.csv	0.20609716
CPMG_445.csv	0.10417673
CPMG_446.csv	0.8077252
CPMG_447.csv	0.55366653
CPMG_448.csv	0.44805422
CPMG_449.csv	0.1337173
CPMG_450.csv	0.08115874
CPMG_451.csv	0.23167467
CPMG_452.csv	0.64699495
CPMG_453.csv	0.19290037
CPMG_454.csv	0.20428126
CPMG_455.csv	0.13070938
CPMG_456.csv	0.5542619
CPMG_457.csv	0.19466044
CPMG_458.csv	0.5436947
CPMG_459.csv	0.27736846
CPMG_460.csv	0.33704442
CPMG_461.csv	0.2314471
CPMG_462.csv	0.38871983
CPMG_463.csv	0.71382713
CPMG_464.csv	0.32655558
CPMG_465.csv	0.14936756
CPMG_466.csv	0.22580047
CPMG_467.csv	0.19838592
CPMG_468.csv	0.1925384
CPMG_469.csv	0.3403214
CPMG_470.csv	0.3445417
CPMG_471.csv	0.6961794
CPMG_472.csv	0.56824476
CPMG_473.csv	0.5276439
CPMG_474.csv	0.57798034
CPMG_475.csv	0.20100498
CPMG_476.csv	0.20019189
CPMG_477.csv	0.20472656
CPMG_478.csv	0.06273777
CPMG_479.csv	0.12839547
CPMG_480.csv	0.16028513
CPMG_481.csv	0.23068932
CPMG_482.csv	0.13500637
CPMG_483.csv	0.40005192
CPMG_484.csv	0.3611916
CPMG_485.csv	0.5297079
CPMG_486.csv	0.41817808
CPMG_487.csv	0.48318374
CPMG_488.csv	0.573237
CPMG_489.csv	0.62119746
CPMG_490.csv	0.40032452
CPMG_491.csv	0.37932786
CPMG_492.csv	0.12405251
CPMG_493.csv	0.60479975
CPMG_494.csv	0.15309747
CPMG_495.csv	0.4393109
CPMG_496.csv	0.5114251
CPMG_497.csv	0.6117383
CPMG_498.csv	0.36063582
CPMG_499.csv	0.42062777
CPMG_500.csv	0.07464952
CPMG_501.csv	0.35672864
CPMG_502.csv	0.6190116
CPMG_503.csv	0.18477033
CPMG_504.csv	0.27728856
CPMG_505.csv	0.25144416
CPMG_506.csv	0.6254692
CPMG_507.csv	0.19408289
CPMG_508.csv	0.35589033
CPMG_509.csv	0.2325407
CPMG_510.csv	0.13071413
CPMG_511.csv	0.27703744
CPMG_512.csv	0.1799772
CPMG_513.csv	0.23333642
CPMG_514.csv	0.25947928
CPMG_515.csv	0.5324015
CPMG_516.csv	0.6990023
CPMG_517.csv	0.28611058
CPMG_518.csv	0.13307218
CPMG_519.csv	0.21914771
CPMG_520.csv	0.494182
CPMG_521.csv	0.28692737
CPMG_522.csv	0.34950495
CPMG_523.csv	0.36678803
CPMG_524.csv	0.22973384
CPMG_525.csv	0.2504741
CPMG_526.csv	0.47693387
CPMG_527.csv	0.5144614
CPMG_528.csv	0.0371161
CPMG_529.csv	0.08189823
CPMG_530.csv	0.18610938
CPMG_531.csv	0.0484206
CPMG_532.csv	0.6370854
CPMG_533.csv	0.44463918
CPMG_534.csv	0.6668464
CPMG_535.csv	0.2154802
CPMG_536.csv	0.61909753
CPMG_537.csv	0.46147096
CPMG_538.csv	0.2810608
CPMG_539.csv	0.1917629
CPMG_540.csv	0.66803926
CPMG_541.csv	0.43385682
CPMG_542.csv	0.5857236
CPMG_543.csv	0.36063984
CPMG_544.csv	0.49289072
CPMG_545.csv	0.14047611
CPMG_546.csv	0.21985541
CPMG_547.csv	0.51806223
CPMG_548.csv	0.69682837
CPMG_549.csv	0.13153717
CPMG_550.csv	0.64794946
CPMG_551.csv	0.42028195
CPMG_552.csv	0.1565076
CPMG_553.csv	0.6848479
CPMG_554.csv	0.20556828
CPMG_555.csv	0.34646565
CPMG_556.csv	0.15256861
CPMG_557.csv	0.5963235
CPMG_558.csv	0.20432857
CPMG_559.csv	0.6408832
CPMG_560.csv	0.07506492
CPMG_561.csv	0.2919854
CPMG_562.csv	0.25430593
CPMG_563.csv	0.16158448
CPMG_564.csv	0.1744197
CPMG_565.csv	0.44844604
CPMG_566.csv	0.09093124
CPMG_567.csv	0.40078124
CPMG_568.csv	0.53379536
CPMG_569.csv	0.2825066
CPMG_570.csv	0.17406267
CPMG_571.csv	0.22480775
CPMG_572.csv	0.056016624
CPMG_573.csv	0.51964337
CPMG_574.csv	0.10209447
CPMG_575.csv	0.30864438
CPMG_576.csv	0.07943243
CPMG_577.csv	0.5781932
CPMG_578.csv	0.4988515
CPMG_579.csv	0.22529066
CPMG_580.csv	0.5308491
CPMG_581.csv	0.607027
CPMG_582.csv	0.17354181
CPMG_583.csv	0.3292016
CPMG_584.csv	0.31981164
CPMG_585.csv	0.56667316
CPMG_586.csv	0.15941392
CPMG_587.csv	0.48248747
CPMG_588.csv	0.5454627
CPMG_589.csv	0.7078853
CPMG_590.csv	0.53778714
CPMG_591.csv	0.08059218
CPMG_592.csv	0.5921109
CPMG_593.csv	0.061234556
CPMG_594.csv	0.6729325
CPMG_595.csv	0.73954624
CPMG_596.csv	0.3483598
CPMG_597.csv	0.46946406
CPMG_598.csv	0.38855362
CPMG_599.csv	0.5328125
CPMG_600.csv	0.18065196
CPMG_601.csv	0.62465024
CPMG_602.csv	0.55330217
CPMG_603.csv	0.52115375
CPMG_604.csv	0.7178469
CPMG_605.csv	0.66832775
CPMG_606.csv	0.4972961
CPMG_607.csv	0.7008925
CPMG_608.csv	0.43912804
CPMG_609.csv	0.13726334
CPMG_610.csv	0.1277171
CPMG_611.csv	0.50571084
CPMG_612.csv	0.7288897
CPMG_613.csv	0.22085457
CPMG_614.csv	0.710442
CPMG_615.csv	0.4573693
CPMG_616.csv	0.49122912
CPMG_617.csv	0.10607878
CPMG_618.csv	0.7330052
CPMG_619.csv	0.43058515
CPMG_620.csv	0.629308
CPMG_621.csv	0.659675
CPMG_622.csv	0.6290149
CPMG_623.csv	0.35759902
CPMG_624.csv	0.4605893
CPMG_625.csv	0.5076692
CPMG_626.csv	0.685162
CPMG_627.csv	0.23974805
CPMG_628.csv	0.69601065
CPMG_629.csv	0.6387594
CPMG_630.csv	0.35129505
CPMG_631.csv	0.43786046
CPMG_632.csv	0.30080754
CPMG_633.csv	0.4194556
CPMG_634.csv	0.6294317
CPMG_635.csv	0.1359286
CPMG_636.csv	0.23892435
CPMG_637.csv	0.5592628
CPMG_638.csv	0.41420612
CPMG_639.csv	0.6539629
CPMG_640.csv	0.73909277
CPMG_641.csv	0.78197026
CPMG_642.csv	0.20196481
CPMG_643.csv	0.4756801
CPMG_644.csv	0.43521103
CPMG_645.csv	0.23792753
CPMG_646.csv	0.1077799
CPMG_647.csv	0.10367887
CPMG_648.csv	0.60020393
CPMG_649.csv	0.05144345
CPMG_650.csv	0.42199048
CPMG_651.csv	0.14903069
CPMG_652.csv	0.6709599
CPMG_653.csv	0.5028839
CPMG_654.csv	0.57650405
CPMG_655.csv	0.44969282
CPMG_656.csv	0.48345777
CPMG_657.csv	0.4775442
CPMG_658.csv	0.4193407
CPMG_659.csv	0.08785306
CPMG_660.csv	0.4510288
CPMG_661.csv	0.23030454
CPMG_662.csv	0.39118645
CPMG_663.csv	0.10122491
CPMG_664.csv	0.81494325
CPMG_665.csv	0.1777933
CPMG_666.csv	0.2928103
CPMG_667.csv	0.43942115
CPMG_668.csv	0.56647193
CPMG_669.csv	0.090205766
CPMG_670.csv	0.13850462
CPMG_671.csv	0.05488806
CPMG_672.csv	0.6993596
CPMG_673.csv	0.604418
CPMG_674.csv	0.4096564
CPMG_675.csv	0.077598065
CPMG_676.csv	0.62354696
CPMG_677.csv	0.44186118
CPMG_678.csv	0.71503985
CPMG_679.csv	0.07809635
CPMG_680.csv	0.64080036
CPMG_681.csv	0.3225646
CPMG_682.csv	0.17232804
CPMG_683.csv	0.48053497
CPMG_684.csv	0.24555577
CPMG_685.csv	0.5489371
CPMG_686.csv	0.16649912
CPMG_687.csv	0.56247497
CPMG_688.csv	0.5371966
CPMG_689.csv	0.39228708
CPMG_690.csv	0.50212073
CPMG_691.csv	0.62551343
CPMG_692.csv	0.29044807
CPMG_693.csv	0.7133993
CPMG_694.csv	0.15402853
CPMG_695.csv	0.40926084
CPMG_696.csv	0.33145708
CPMG_697.csv	0.40772575
CPMG_698.csv	0.24157749
CPMG_699.csv	0.15689586
CPMG_700.csv	0.08022165
CPMG_701.csv	0.60407186
CPMG_702.csv	0.3048938
CPMG_703.csv	0.6928537
CPMG_704.csv	0.51256967
CPMG_705.csv	0.6326141
CPMG_706.csv	0.3010239
CPMG_707.csv	0.6354633
CPMG_708.csv	0.57993704
CPMG_709.csv	0.39221388
CPMG_710.csv	0.5734842
CPMG_711.csv	0.32274145
CPMG_712.csv	0.74305624
CPMG_713.csv	0.50051117
CPMG_714.csv	0.105787344
CPMG_715.csv	0.3791031
CPMG_716.csv	0.16645338
CPMG_717.csv	0.50360596
CPMG_718.csv	0.2978781
CPMG_719.csv	0.28375813
CPMG_720.csv	0.31704825
CPMG_721.csv	0.44063398
CPMG_722.csv	0.12108391
CPMG_723.csv	0.4706125
CPMG_724.csv	0.067285575
CPMG_725.csv	0.22359408
CPMG_726.csv	0.58505553
CPMG_727.csv	0.4523292
CPMG_728.csv	0.16087651
CPMG_729.csv	0.6205586
CPMG_730.csv	0.1156461
CPMG_731.csv	0.14524542
CPMG_732.csv	0.10664762
CPMG_733.csv	0.77102923
CPMG_734.csv	0.43895435
CPMG_735.csv	0.56087255
CPMG_736.csv	0.19907403
CPMG_737.csv	0.078000344
CPMG_738.csv	0.4850839
CPMG_739.csv	0.0813224
CPMG_740.csv	0.32188204
CPMG_741.csv	0.45634764
CPMG_742.csv	0.34475353
CPMG_743.csv	0.5917321
CPMG_744.csv	0.11853319
CPMG_745.csv	0.71969736
CPMG_746.csv	0.05405518
CPMG_747.csv	0.6347778
CPMG_748.csv	0.43567625
CPMG_749.csv	0.58298194
CPMG_750.csv	0.13266051
CPMG_751.csv	0.4544424
CPMG_752.csv	0.41424814
CPMG_753.csv	0.11912309
CPMG_754.csv	0.61534417
CPMG_755.csv	0.31363207
CPMG_756.csv	0.39151934
CPMG_757.csv	0.363396
CPMG_758.csv	0.41268647
CPMG_759.csv	0.5628622
CPMG_760.csv	0.60062623
CPMG_761.csv	0.07163762
CPMG_762.csv	0.07031148
CPMG_763.csv	0.6735952
CPMG_764.csv	0.2853387
CPMG_765.csv	0.61657685
CPMG_766.csv	0.3161742
CPMG_767.csv	0.15684769
CPMG_768.csv	0.16071184
CPMG_769.csv	0.12317274
CPMG_770.csv	0.2533004
CPMG_771.csv	0.46697348
CPMG_772.csv	0.26562902
CPMG_773.csv	0.16348323
CPMG_774.csv	0.66202253
CPMG_775.csv	0.14451416
CPMG_776.csv	0.21302399
CPMG_777.csv	0.32664686
CPMG_778.csv	0.44013125
CPMG_779.csv	0.42601964
CPMG_780.csv	0.5005305
CPMG_781.csv	0.6179913
CPMG_782.csv	0.66966695
CPMG_783.csv	0.5017304
CPMG_784.csv	0.17762935
CPMG_785.csv	0.5640683
CPMG_786.csv	0.30263558
CPMG_787.csv	0.65195686
CPMG_788.csv	0.5459796
CPMG_789.csv	0.57161397
CPMG_790.csv	0.5499643
CPMG_791.csv	0.5886462
CPMG_792.csv	0.45629284
CPMG_793.csv	0.20196769
CPMG_794.csv	0.51950145
CPMG_795.csv	0.4880132
CPMG_796.csv	0.45472306
CPMG_797.csv	0.27067742
CPMG_798.csv	0.46376315
CPMG_799.csv	0.59524983
CPMG_800.csv	0.7497781
CPMG_801.csv	0.67506325
CPMG_802.csv	0.49336824
CPMG_803.csv	0.566192
CPMG_804.csv	0.40749305
CPMG_805.csv	0.3968691
CPMG_806.csv	0.59439456
CPMG_807.csv	0.16079523
CPMG_808.csv	0.069869705
CPMG_809.csv	0.351805
CPMG_810.csv	0.6086737
CPMG_811.csv	0.5659457
CPMG_812.csv	0.75473547
CPMG_813.csv	0.123833396
CPMG_814.csv	0.44487688
CPMG_815.csv	0.040132374
CPMG_816.csv	0.44364178
CPMG_817.csv	0.656445
CPMG_818.csv	0.36123756
CPMG_819.csv	0.048131336
CPMG_820.csv	0.5023804
CPMG_821.csv	0.5957129
CPMG_822.csv	0.33721524
CPMG_823.csv	0.5372357
CPMG_824.csv	0.40919495
CPMG_825.csv	0.5840603
CPMG_826.csv	0.2190798
CPMG_827.csv	0.6644411
CPMG_828.csv	0.05031948
CPMG_829.csv	0.6577967
CPMG_830.csv	0.54819524
CPMG_831.csv	0.028663345
CPMG_832.csv	0.67081505
CPMG_833.csv	0.76802456
CPMG_834.csv	0.58918893
CPMG_835.csv	0.23964839
CPMG_836.csv	0.37253332
CPMG_837.csv	0.44795787
CPMG_838.csv	0.1424498
CPMG_839.csv	0.16939297
CPMG_840.csv	0.4869248
CPMG_841.csv	0.10365259
CPMG_842.csv	0.7903247
CPMG_843.csv	0.46529534
CPMG_844.csv	0.1316459
CPMG_845.csv	0.43572178
CPMG_846.csv	0.38014343
CPMG_847.csv	0.040103544
CPMG_848.csv	0.5342419
CPMG_849.csv	0.6242255
CPMG_850.csv	0.83444226
CPMG_851.csv	0.41101366
CPMG_852.csv	0.40684685
CPMG_853.csv	0.40209043
CPMG_854.csv	0.3421433
CPMG_855.csv	0.110303216
CPMG_856.csv	0.5213652
CPMG_857.csv	0.23248625
CPMG_858.csv	0.4416216
CPMG_859.csv	0.7657901
CPMG_860.csv	0.422383
CPMG_861.csv	0.065975346
CPMG_862.csv	0.2614519
CPMG_863.csv	0.5358206
CPMG_864.csv	0.30341583
CPMG_865.csv	0.14840803
CPMG_866.csv	0.24029715
CPMG_867.csv	0.26348928
CPMG_868.csv	0.5297559
CPMG_869.csv	0.6850209
CPMG_870.csv	0.56483674
CPMG_871.csv	0.24976958
CPMG_872.csv	0.35582837
CPMG_873.csv	0.35848847
CPMG_874.csv	0.41750464
